50,0,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,50,
50,50,42,
50,50,50,
33,50,50,
40,50,50,
41,50,50,
43,50,50,
43,50,50,
42,50,50,
42,50,50,
43,50,50,
42,50,50,
43,50,50,
42,50,50,
40,50,50,
50,50,50,
